id, FailedMolecules, FailedReason, smiles, eiso
985, 314624, Negativeisomerization, Cc1c(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)ccc(F)c1-c1ccccc1, -3.542860036
986, 1036075, Negativeisomerization, COc1c(C#N)ccc(C#N)c1\N=N/c1cccc(C)c1, -1.062955972
987, 814892, Negativeisomerization, N#Cc1c(\N=N/c2cc(F)c(F)cc2-c2ccccc2)cccc1C(=O)O, -0.861646593
988, 1001270, Negativeisomerization, Cc1c(C#N)ccc(C(=O)O)c1\N=N/c1cccc(C(=O)O)c1-c1ccccc1, -0.209636044
989, 88146, Negativeisomerization, COc1cc(C(=O)O)c(C)cc1\N=N/c1cc(C)ccc1C(=O)O, -0.380604797
990, 775346, Negativeisomerization, COc1cccc(\N=N/c2ccc(C(=O)O)c(F)c2C#N)c1C(=O)O, -0.568526204
991, 124914, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2ccc(-c3ccccc3)cc2-c2ccccc2)c1-c1ccccc1, -1.227094681
992, 851125, Negativeisomerization, COc1cc(\N=N/c2ccc(OC)c(OC)c2C)cc(C(=O)O)c1, -0.055701581
993, 777231, Negativeisomerization, COc1c(C#N)ccc(\N=N/c2cccc(C(=O)O)c2F)c1-c1ccccc1, -0.098777108
994, 911166, Negativeisomerization, Cc1cc(C(=O)O)c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)cc1C#N, -0.358563624
995, 617148, Negativeisomerization, COc1cccc(\N=N/c2cc(-c3ccccc3)cc(F)c2OC)c1-c1ccccc1, -0.813237646
996, 1185135, Negativeisomerization, Cc1cccc(\N=N/c2ccc(C(=O)O)c(-c3ccccc3)c2C(=O)O)c1, -1.557168049
997, 645866, Negativeisomerization, COc1c(\N=N/c2cc(-c3ccccc3)cc(-c3ccccc3)c2C(=O)O)cccc1-c1ccccc1, -2.52191835
998, 990254, Negativeisomerization, COc1ccc(-c2ccccc2)c(\N=N/c2cc(-c3ccccc3)ccc2C(=O)O)c1-c1ccccc1, -1.090330564
999, 758267, Negativeisomerization, Cc1cc(C)c(\N=N/c2ccc(-c3ccccc3)cc2C(=O)O)c(C(=O)O)c1, -2.801024906
1000, 384921, Negativeisomerization, COc1cc(\N=N/c2ccc(C)c(C)c2OC)cc(C(=O)O)c1, -3.632875098
1001, 123676, Negativeisomerization, COc1ccc(-c2ccccc2)c(\N=N/c2ccccc2)c1C, -0.237582075
1002, 1059989, Negativeisomerization, COc1cc(\N=N/c2cc(C)cc(C)c2OC)cc(C(=O)O)c1, -4.239225043
1003, 1143767, Negativeisomerization, COc1cccc(\N=N/c2cc(-c3ccccc3)cc(C)c2OC)c1, -2.354187745
1004, 1148222, Negativeisomerization, O=C(O)c1cc(F)c(\N=N/c2cccc(C(=O)O)c2C(=O)O)cc1C(=O)O, -16.77929186
1005, 646330, Negativeisomerization, COc1cc(-c2ccccc2)cc(\N=N/c2cccc(-c3ccccc3)c2OC)c1-c1ccccc1, -1.277816591
1006, 178141, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2c(C)ccc(C(=O)O)c2C)c1, -0.204520315
1007, 286258, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cc(-c3ccccc3)cc(F)c2OC)c1, -0.056626766
1008, 16797, Negativeisomerization, COc1cc(C)cc(\N=N/c2c(C(=O)O)ccc(-c3ccccc3)c2OC)c1, -0.592717072
1009, 743732, Negativeisomerization, COc1cc(C(=O)O)cc(C(=O)O)c1\N=N/c1cccc(OC)c1C(=O)O, -0.38191094
1010, 1059776, Negativeisomerization, Cc1cccc(\N=N/c2cc(C#N)ccc2F)c1C(=O)O, -0.12141693
1011, used.txt, Negativeisomerization, Cc1cccc(\N=N/c2ccc(C)c(-c3ccccc3)c2-c2ccccc2)c1C(=O)O, -0.328712801
1012, 626992, Negativeisomerization, O=C(O)c1ccc(\N=N/c2ccc(F)c(C(=O)O)c2F)cc1C(=O)O, -20.78283962
1013, 289285, Negativeisomerization, COc1c(\N=N/c2cccc(C#N)c2)cc(F)cc1-c1ccccc1, -1.388403414
1014, 499874, Negativeisomerization, COc1cccc(\N=N/c2ccc(C#N)c(C)c2C(=O)O)c1OC, -1.27882341
1015, 273358, Negativeisomerization, Cc1cc(C(=O)O)cc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c1C#N, -1.069622746
1016, 898695, Negativeisomerization, N#Cc1cc(F)cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1F, -0.702161019
1017, 900701, Negativeisomerization, COc1c(C(=O)O)ccc(C#N)c1\N=N/c1cc(C(=O)O)cc(-c2ccccc2)c1, -0.654622835
1018, 713378, Negativeisomerization, Cc1cc(C)c(C(=O)O)c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1, -1.867322726
1019, 107036, Negativeisomerization, COc1ccc(OC)c(\N=N/c2ccc(C(=O)O)c(OC)c2-c2ccccc2)c1, -0.110777302
1020, 203756, Negativeisomerization, COc1cc(\N=N/c2cc(C(=O)O)ccc2C(=O)O)c(F)cc1C#N, -0.802978977
1021, 1124915, Negativeisomerization, COc1ccc(-c2ccccc2)c(\N=N/c2cc(C(=O)O)cc(-c3ccccc3)c2)c1C(=O)O, -3.606344057
1022, 761076, Negativeisomerization, COc1cc(\N=N/c2cc(F)ccc2-c2ccccc2)ccc1C(=O)O, -1.430989137
1023, 1139909, Negativeisomerization, COc1ccc(C#N)c(C(=O)O)c1\N=N/c1cccc(OC)c1OC, -0.728583215
1024, 826353, Negativeisomerization, Cc1cccc(\N=N/c2c(F)cc(C#N)cc2-c2ccccc2)c1C(=O)O, -0.21940491
1025, 191749, Negativeisomerization, COc1c(\N=N/c2c(C(=O)O)ccc(C(=O)O)c2C#N)cccc1C(=O)O, -0.991852781
1026, 697577, Negativeisomerization, COc1cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c(F)c(C(=O)O)c1, -0.048708271
1027, 1137799, Negativeisomerization, COc1cc(\N=N/c2c(C)ccc(C#N)c2C(=O)O)cc(-c2ccccc2)c1, -1.243230997
1028, 656970, Negativeisomerization, Cc1ccc(C(=O)O)cc1\N=N/c1c(C)ccc(C(=O)O)c1C(=O)O, -1.387614285
1029, 240387, Negativeisomerization, COc1cc(C(=O)O)ccc1\N=N/c1c(C)ccc(-c2ccccc2)c1C(=O)O, -0.491082775
1030, 901252, Negativeisomerization, O=C(O)c1cc(-c2ccccc2)c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)cc1F, -1.422961796
1031, 634346, Negativeisomerization, COc1cc(-c2ccccc2)cc(\N=N/c2cc(-c3ccccc3)ccc2C(=O)O)c1C(=O)O, -0.381121812
1032, 1132024, Negativeisomerization, COc1c(C(=O)O)ccc(F)c1\N=N/c1c(C(=O)O)cccc1-c1ccccc1, -3.638507842
1033, 1070899, Negativeisomerization, COc1cccc(-c2ccccc2)c1\N=N/c1cc(C#N)cc(OC)c1C(=O)O, -2.772289747
1034, 953509, Negativeisomerization, N#Cc1ccc(\N=N/c2ccc(C(=O)O)c(F)c2C(=O)O)cc1, -1.232645792
1035, 655550, Negativeisomerization, COc1c(\N=N/c2cc(C#N)c(C)c(-c3ccccc3)c2)cccc1-c1ccccc1, -1.0099211
1036, 758375, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c1C, -0.416605379
1037, 766746, Negativeisomerization, O=C(O)c1cc(-c2ccccc2)ccc1\N=N/c1ccccc1-c1ccccc1, -1.647781759
1038, 1170429, Negativeisomerization, COc1cc(\N=N/c2cccc(C#N)c2C(=O)O)c(F)c(C(=O)O)c1, -24.09742385
1039, 1055902, gsorexisNone, , 
1040, 99663, Negativeisomerization, COc1cc(F)cc(\N=N/c2c(-c3ccccc3)ccc(C(=O)O)c2C(=O)O)c1, -0.213581687
1041, 1060973, Negativeisomerization, COc1cccc(\N=N/c2c(C)ccc(-c3ccccc3)c2C(=O)O)c1C(=O)O, -0.44025202
1042, failed.txt, Negativeisomerization, COc1cccc(\N=N/c2c(F)cc(C)cc2C(=O)O)c1C(=O)O, -21.54045732
1043, 795404, Negativeisomerization, COc1ccc(-c2ccccc2)c(F)c1\N=N/c1cccc(OC)c1-c1ccccc1, -1.395042977
1044, 58928, Negativeisomerization, COc1ccc(C(=O)O)c(F)c1\N=N/c1ccc(F)cc1C(=O)O, -0.716202063
1045, 828618, Negativeisomerization, COc1c(C#N)ccc(\N=N/c2cccc(C(=O)O)c2C)c1C#N, -0.259079021
1046, 836315, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cc(C#N)cc(-c3ccccc3)c2C(=O)O)c1, -2.605212214
1047, 572284, Negativeisomerization, COc1cccc(-c2ccccc2)c1\N=N/c1ccc(C#N)c(C(=O)O)c1OC, -0.114668522
1048, 616316, Negativeisomerization, N#Cc1ccc(-c2ccccc2)c(\N=N/c2ccc(C(=O)O)cc2F)c1C(=O)O, -0.386128696
1049, 276327, Negativeisomerization, Cc1cccc(C(=O)O)c1\N=N/c1cc(C(=O)O)cc(-c2ccccc2)c1-c1ccccc1, -1.76508978
1050, 1105335, Negativeisomerization, N#Cc1ccc(C(=O)O)c(\N=N/c2cc(-c3ccccc3)ccc2-c2ccccc2)c1-c1ccccc1, -1.839295062
1051, 975299, Negativeisomerization, COc1c(\N=N/c2ccc(F)cc2C(=O)O)ccc(C(=O)O)c1C, -0.460143498
1052, 957400, Negativeisomerization, O=C(O)c1cccc(-c2ccccc2)c1\N=N/c1cc(-c2ccccc2)c(F)cc1-c1ccccc1, -1.459180069
1053, 309505, Negativeisomerization, N#Cc1cc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)cc(F)c1F, -0.254670787
1054, 1102511, Negativeisomerization, COc1cc(\N=N/c2cc(C)c(C)cc2-c2ccccc2)cc(-c2ccccc2)c1, -1.280102342
1055, 1008619, Negativeisomerization, N#Cc1ccc(\N=N/c2cc(C(=O)O)ccc2-c2ccccc2)c(C(=O)O)c1C#N, -1.566365476
1056, 913877, Negativeisomerization, COc1cc(C(=O)O)cc(\N=N/c2cccc(C(=O)O)c2OC)c1F, -1.410798334
1057, 1190627, Negativeisomerization, COc1cc(\N=N/c2ccccc2C(=O)O)c(-c2ccccc2)c(-c2ccccc2)c1, -0.222724692
1058, 974481, Negativeisomerization, Cc1cc(C#N)c(\N=N/c2ccc(F)cc2)c(C#N)c1, -2.08988415
1059, 773301, Negativeisomerization, COc1c(\N=N/c2ccc(-c3ccccc3)c(C(=O)O)c2)cccc1C(=O)O, -2.369888679
1060, 1173077, Negativeisomerization, O=C(O)c1cccc(C(=O)O)c1\N=N/c1ccc(-c2ccccc2)c(F)c1C(=O)O, -5.213063927
1061, 358769, Negativeisomerization, Cc1cccc(C(=O)O)c1\N=N/c1cc(-c2ccccc2)cc(C#N)c1C(=O)O, -1.621413986
1062, 810217, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cccc(OC)c2OC)c1F, -1.902751871
1063, 322401, Negativeisomerization, COc1c(C)ccc(C(=O)O)c1\N=N/c1cc(C#N)ccc1C(=O)O, -1.648489254
1064, 31619, Negativeisomerization, O=C(O)c1cccc(\N=N/c2ccc(F)c(C(=O)O)c2C(=O)O)c1F, -0.398210524
1065, 160067, Negativeisomerization, O=C(O)c1cc(\N=N/c2c(C(=O)O)ccc(F)c2F)ccc1-c1ccccc1, -0.908912663
1066, 671115, Negativeisomerization, Cc1ccc(\N=N/c2cccc(C#N)c2C(=O)O)c(C(=O)O)c1C, -0.182696833
1067, 703920, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1ccc(C#N)c(C)c1-c1ccccc1, -1.285952777
1068, 961512, Negativeisomerization, COc1cccc(\N=N/c2ccc(C(=O)O)c(-c3ccccc3)c2C#N)c1C(=O)O, -0.284766512
1069, 252620, Negativeisomerization, COc1cc(\N=N/c2ccc(OC)c(C(=O)O)c2C)ccc1C(=O)O, -1.221135401
1070, 838248, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cc(C(=O)O)ccc2-c2ccccc2)c1C, -1.034792251
1071, 1029279, Negativeisomerization, Cc1ccccc1\N=N/c1c(-c2ccccc2)ccc(F)c1C(=O)O, -1.550664542
1072, 1155421, Negativeisomerization, COc1cc(\N=N/c2c(-c3ccccc3)ccc(F)c2C(=O)O)cc(C(=O)O)c1, -0.374182924
1073, 831366, Negativeisomerization, COc1cc(\N=N/c2ccccc2C)cc(C(=O)O)c1C#N, -0.25720144
1074, 270861, Negativeisomerization, Cc1cc(-c2ccccc2)cc(C(=O)O)c1\N=N/c1cccc(C(=O)O)c1-c1ccccc1, -0.060490775
1075, 683463, Negativeisomerization, COc1c(C#N)ccc(\N=N/c2ccc(-c3ccccc3)cc2-c2ccccc2)c1OC, -1.985882467
1076, 278562, Negativeisomerization, COc1ccc(F)c(-c2ccccc2)c1\N=N/c1cccc(C(=O)O)c1C, -1.176127871
1077, 790962, Negativeisomerization, COc1cccc(\N=N/c2cc(C#N)ccc2C)c1F, -0.534620894
1078, 143833, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1cc(C(=O)O)c(C)cc1C, -0.365230398
1079, 284254, Negativeisomerization, COc1c(C(=O)O)ccc(\N=N/c2ccccc2-c2ccccc2)c1C#N, -1.924874677
1080, 142545, Negativeisomerization, COc1c(C#N)ccc(C#N)c1\N=N/c1cccc(C(=O)O)c1C, -4.542821792
1081, 815759, Negativeisomerization, Cc1cc(\N=N/c2cccc(C(=O)O)c2C(=O)O)cc(C#N)c1-c1ccccc1, -1.280837048
1082, 1184217, Negativeisomerization, COc1cc(\N=N/c2c(C)ccc(OC)c2C(=O)O)ccc1C(=O)O, -0.375298588
1083, 921425, Negativeisomerization, Cc1cc(C(=O)O)c(F)cc1\N=N/c1cccc(-c2ccccc2)c1C(=O)O, -0.183485962
1084, 561640, Negativeisomerization, COc1cc(C(=O)O)cc(C#N)c1\N=N/c1cccc(C(=O)O)c1C, -1.095854463
1085, 271756, Negativeisomerization, COc1cc(\N=N/c2cc(-c3ccccc3)cc(C)c2OC)cc(-c2ccccc2)c1, -3.975465674
1086, 79882, Negativeisomerization, COc1cc(C#N)cc(C(=O)O)c1\N=N/c1ccc(C(=O)O)cc1-c1ccccc1, -2.24294785
1087, 920095, Negativeisomerization, N#Cc1c(C(=O)O)ccc(C(=O)O)c1\N=N/c1cc(C(=O)O)ccc1-c1ccccc1, -20.99633967
1088, 745270, Negativeisomerization, N#Cc1cc(F)cc(\N=N/c2cccc(C(=O)O)c2)c1C(=O)O, -0.334399968
1089, 660271, Negativeisomerization, COc1cc(-c2ccccc2)cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1-c1ccccc1, -1.770504833
1090, 1131407, Negativeisomerization, COc1cccc(\N=N/c2c(C(=O)O)cc(C#N)cc2-c2ccccc2)c1C, -2.086074564
1091, 955365, Negativeisomerization, COc1cccc(\N=N/c2ccc(C)cc2-c2ccccc2)c1C#N, -0.940151264
1092, 1068153, Negativeisomerization, COc1cc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c(C(=O)O)cc1C(=O)O, -0.755930597
1093, 1115402, Negativeisomerization, Cc1c(-c2ccccc2)ccc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c1C(=O)O, -0.538539325
1094, 1121282, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2ccc(F)c(OC)c2OC)c1, -0.009850499
1095, 48598, Negativeisomerization, COc1ccc(C(=O)O)cc1\N=N/c1c(C)ccc(C(=O)O)c1-c1ccccc1, -0.017388036
1096, 1129796, Negativeisomerization, O=C(O)c1ccc(-c2ccccc2)cc1\N=N/c1c(C(=O)O)ccc(-c2ccccc2)c1C(=O)O, -0.523681941
1097, 530789, Negativeisomerization, COc1cc(F)c(\N=N/c2cccc(OC)c2C(=O)O)c(OC)c1, -20.53513493
1098, 417838, Negativeisomerization, Cc1ccc(\N=N/c2cccc(C#N)c2C(=O)O)cc1C(=O)O, -1.955460206
1099, 1171051, Negativeisomerization, O=C(O)c1cc(\N=N/c2c(F)ccc(C(=O)O)c2C(=O)O)cc(-c2ccccc2)c1, -1.04442506
1100, 772866, Negativeisomerization, COc1c(\N=N/c2cc(-c3ccccc3)ccc2-c2ccccc2)cc(-c2ccccc2)cc1-c1ccccc1, -0.673970087
1101, 307172, Negativeisomerization, Cc1c(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)ccc(-c2ccccc2)c1F, -0.034340692
1102, 265172, Negativeisomerization, COc1ccc(C)c(\N=N/c2cccc(C(=O)O)c2OC)c1C(=O)O, -29.06661989
1103, 768077, Negativeisomerization, COc1ccc(-c2ccccc2)c(\N=N/c2ccc(F)c(-c3ccccc3)c2C(=O)O)c1, -1.064234904
1104, 273318, Negativeisomerization, Cc1cccc(C(=O)O)c1\N=N/c1ccccc1F, -0.003945642
1105, 893643, Negativeisomerization, COc1c(-c2ccccc2)ccc(F)c1\N=N/c1cccc(F)c1, -0.997322257
1106, 789169, Negativeisomerization, Cc1c(C(=O)O)cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)cc1-c1ccccc1, -0.218561359
1107, 1190498, Negativeisomerization, COc1ccccc1\N=N/c1c(C)ccc(-c2ccccc2)c1OC, -0.278099737
1108, 1127162, Negativeisomerization, N#Cc1cccc(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c1F, -1.058874273
1109, 633946, Negativeisomerization, O=C(O)c1ccc(F)c(-c2ccccc2)c1\N=N/c1cccc(C(=O)O)c1-c1ccccc1, -0.934164773
1110, 363949, Negativeisomerization, COc1cc(\N=N/c2cc(C(=O)O)c(OC)cc2C(=O)O)cc(C(=O)O)c1, -0.450020886
1111, 166103, Negativeisomerization, COc1cccc(\N=N/c2cc(C#N)cc(C)c2OC)c1, -2.616314435
1112, 153445, Negativeisomerization, Cc1cc(\N=N/c2c(F)cccc2C(=O)O)cc(C#N)c1F, -0.495055628
1113, 1130253, Negativeisomerization, COc1cc(\N=N/c2ccc(-c3ccccc3)cc2C(=O)O)c(OC)c(-c2ccccc2)c1, -0.131757234
1114, 3515, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cccc(F)c2C(=O)O)c1C#N, -0.753209464
1115, 794704, Negativeisomerization, Cc1cc(-c2ccccc2)c(\N=N/c2ccccc2-c2ccccc2)cc1F, -0.835904679
1116, 777320, Negativeisomerization, COc1cc(\N=N/c2cccc(-c3ccccc3)c2OC)c(C)c(C(=O)O)c1, -0.420795923
1117, 283044, Negativeisomerization, COc1cccc(\N=N/c2cc(C#N)c(-c3ccccc3)cc2-c2ccccc2)c1C(=O)O, -1.626039911
1118, 6014, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1ccc(C(=O)O)c(C(=O)O)c1C, -2.812290394
1119, 986197, Negativeisomerization, COc1ccc(F)c(\N=N/c2cccc(C(=O)O)c2OC)c1, -1.856628675
1120, 763188, Negativeisomerization, Cc1cc(C)c(C(=O)O)cc1\N=N/c1c(C(=O)O)cccc1-c1ccccc1, -0.176247749
1121, 970055, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cccc(OC)c2C#N)c1C, -1.14118853
1122, 87804, Negativeisomerization, Cc1cccc(-c2ccccc2)c1\N=N/c1ccc(C(=O)O)c(-c2ccccc2)c1, -0.391788651
1123, 326913, Negativeisomerization, COc1cc(\N=N/c2c(C(=O)O)ccc(F)c2OC)cc(OC)c1, -0.831006641
1124, 616220, Negativeisomerization, Cc1cc(C(=O)O)c(\N=N/c2ccc(C(=O)O)cc2C(=O)O)c(-c2ccccc2)c1, -2.781759288
1125, 677223, Negativeisomerization, COc1cc(\N=N/c2cccc(C)c2OC)cc(OC)c1C(=O)O, -4.637979794
1126, 594836, Negativeisomerization, COc1cccc(C)c1\N=N/c1c(OC)cc(-c2ccccc2)cc1OC, -4.319144704
1127, 1171498, Negativeisomerization, Cc1c(\N=N/c2c(C(=O)O)cccc2C(=O)O)ccc(F)c1C(=O)O, -6.083064396
1128, 459332, Negativeisomerization, COc1cc(-c2ccccc2)cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1C(=O)O, -2.713241173
1129, 799481, Negativeisomerization, COc1c(F)cccc1\N=N/c1c(C)ccc(-c2ccccc2)c1C(=O)O, -0.085824518
1130, 213930, Negativeisomerization, N#Cc1ccc(C#N)c(C(=O)O)c1\N=N/c1cc(C(=O)O)ccc1-c1ccccc1, -1.513874831
1131, 736447, Negativeisomerization, COc1ccc(OC)c(\N=N/c2c(C(=O)O)ccc(OC)c2-c2ccccc2)c1, -4.51177367
1132, 538058, Negativeisomerization, N#Cc1ccc(\N=N/c2c(-c3ccccc3)ccc(C#N)c2C(=O)O)cc1C(=O)O, -1.652135571
1133, 485472, Negativeisomerization, COc1cc(F)cc(\N=N/c2cc(-c3ccccc3)c(C#N)cc2C)c1, -0.42792529
1134, 703176, Negativeisomerization, O=C(O)c1ccc(-c2ccccc2)c(\N=N/c2c(C(=O)O)ccc(C(=O)O)c2-c2ccccc2)c1, -31.11138766
1135, 1129064, Negativeisomerization, COc1cccc(\N=N/c2c(-c3ccccc3)ccc(-c3ccccc3)c2OC)c1OC, -1.665986135
1136, 611546, Negativeisomerization, COc1cccc(\N=N/c2c(C(=O)O)cc(-c3ccccc3)cc2C(=O)O)c1C(=O)O, -1.648462042
1137, 810219, Negativeisomerization, COc1cc(\N=N/c2ccc(C(=O)O)c(C#N)c2C(=O)O)ccc1C(=O)O, -1.499180716
1138, 192242, Negativeisomerization, Cc1c(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)cc(C#N)cc1-c1ccccc1, -3.099750827
1139, 853930, Negativeisomerization, COc1cccc(\N=N/c2c(C)ccc(F)c2C)c1C(=O)O, -0.73361731
1140, 574686, Negativeisomerization, COc1ccc(C#N)c(\N=N/c2cc(F)cc(OC)c2C)c1, -0.173499405
1141, 810659, Negativeisomerization, COc1c(C#N)ccc(\N=N/c2cccc(-c3ccccc3)c2)c1-c1ccccc1, -1.013458572
1142, 250685, Negativeisomerization, COc1c(C(=O)O)ccc(-c2ccccc2)c1\N=N/c1cccc(C)c1, -1.284102406
1143, 313499, Negativeisomerization, O=C(O)c1ccc(-c2ccccc2)c(F)c1\N=N/c1cccc(-c2ccccc2)c1C(=O)O, -0.879959814
1144, 658162, Negativeisomerization, COc1ccc(C#N)c(\N=N/c2cccc(C(=O)O)c2)c1C(=O)O, -1.574420028
1145, 821713, Negativeisomerization, COc1ccc(\N=N/c2ccc(-c3ccccc3)c(C(=O)O)c2OC)cc1C#N, -0.718025221
1146, 684610, Negativeisomerization, COc1cc(F)cc(\N=N/c2cc(C(=O)O)cc(OC)c2C(=O)O)c1, -0.178152542
1147, 433091, Negativeisomerization, O=C(O)c1ccc(-c2ccccc2)c(-c2ccccc2)c1\N=N/c1cc(-c2ccccc2)ccc1-c1ccccc1, -2.165259519
1148, 76128, Negativeisomerization, O=C(O)c1ccc(-c2ccccc2)c(\N=N/c2ccc(F)c(C(=O)O)c2C(=O)O)c1, -32.16188085
1149, 133985, Negativeisomerization, COc1cc(\N=N/c2ccc(C)c(OC)c2C)ccc1C(=O)O, -0.666214859
1150, 1129681, Negativeisomerization, Cc1cc(\N=N/c2cc(F)cc(-c3ccccc3)c2C(=O)O)ccc1C(=O)O, -0.293719037
1151, 37015, Negativeisomerization, COc1ccc(\N=N/c2cc(-c3ccccc3)cc(C#N)c2C(=O)O)cc1C(=O)O, -1.295177416
1152, 443594, Negativeisomerization, COc1cccc(\N=N/c2cc(OC)c(C(=O)O)c(-c3ccccc3)c2)c1OC, -0.209853735
1153, 572155, Negativeisomerization, N#Cc1ccc(C#N)c(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c1, -0.881646916
1154, 1189812, Negativeisomerization, COc1cccc(\N=N/c2c(F)cc(C)cc2-c2ccccc2)c1OC, -2.194021889
1155, 793911, Negativeisomerization, Cc1ccc(F)c(\N=N/c2cccc(C(=O)O)c2-c2ccccc2)c1C(=O)O, -0.059266265
1156, 281422, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1cccc(C#N)c1C(=O)O, -0.208846916
1157, 943149, Negativeisomerization, COc1cc(F)cc(\N=N/c2ccc(C(=O)O)c(C(=O)O)c2OC)c1, -0.829510018
1158, 299236, Negativeisomerization, COc1cccc(\N=N/c2c(C(=O)O)cc(C)cc2-c2ccccc2)c1-c1ccccc1, -3.284923891
1159, 182633, Negativeisomerization, O=C(O)c1cc(F)c(\N=N/c2cccc(F)c2C(=O)O)c(C(=O)O)c1, -0.55981858
1160, 794673, Negativeisomerization, O=C(O)c1ccc(-c2ccccc2)c(\N=N/c2ccc(-c3ccccc3)c(C(=O)O)c2C(=O)O)c1, -0.288957056
1161, 252232, Negativeisomerization, COc1cc(-c2ccccc2)cc(\N=N/c2cc(C(=O)O)ccc2C(=O)O)c1OC, -0.030748797
1162, 816922, Negativeisomerization, COc1ccc(-c2ccccc2)cc1\N=N/c1cc(F)cc(OC)c1-c1ccccc1, -1.955188093
1163, 267981, Negativeisomerization, Cc1cc(C(=O)O)ccc1\N=N/c1cc(-c2ccccc2)c(F)cc1C(=O)O, -0.436469646
1164, 572245, Negativeisomerization, Cc1cc(F)c(C#N)c(\N=N/c2cc(C(=O)O)ccc2-c2ccccc2)c1, -0.970246989
1165, 385525, Negativeisomerization, N#Cc1cc(\N=N/c2cccc(C(=O)O)c2C(=O)O)c(F)cc1-c1ccccc1, -1.449710528
1166, 1035847, Negativeisomerization, COc1cc(\N=N/c2cc(C)ccc2C)ccc1C(=O)O, -0.466266047
1167, 791751, Negativeisomerization, COc1cc(\N=N/c2ccc(C#N)c(OC)c2C(=O)O)ccc1C#N, -0.739875915
1168, 720508, Negativeisomerization, COc1c(\N=N/c2cc(F)cc(F)c2-c2ccccc2)cccc1C(=O)O, -0.988315308
1169, 1076160, Negativeisomerization, N#Cc1cc(C(=O)O)c(\N=N/c2cccc(F)c2C(=O)O)cc1F, -0.782679329
1170, 947147, Negativeisomerization, Cc1c(C#N)cc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)cc1C#N, -0.493722273
1171, 794301, Negativeisomerization, O=C(O)c1cc(-c2ccccc2)cc(C(=O)O)c1\N=N/c1ccccc1-c1ccccc1, -1.865118609
1172, 687710, Negativeisomerization, COc1c(-c2ccccc2)ccc(-c2ccccc2)c1\N=N/c1cc(C(=O)O)cc(-c2ccccc2)c1, -0.184111822
1173, 657140, Negativeisomerization, COc1c(C(=O)O)ccc(\N=N/c2cc(C(=O)O)cc(-c3ccccc3)c2)c1C(=O)O, -2.207464283
1174, 425077, Negativeisomerization, COc1cccc(\N=N/c2ccc(C)cc2C)c1OC, -0.380196627
1175, 258089, Negativeisomerization, COc1c(\N=N/c2ccccc2C(=O)O)cc(-c2ccccc2)cc1-c1ccccc1, -1.697170313
1176, 973259, Negativeisomerization, Cc1ccc(C)c(C(=O)O)c1\N=N/c1cccc(C(=O)O)c1, -25.81225432
1177, 821242, Negativeisomerization, COc1cccc(\N=N/c2c(-c3ccccc3)ccc(-c3ccccc3)c2C)c1C(=O)O, -0.503191814
1178, 84658, Negativeisomerization, COc1cccc(\N=N/c2c(C)cc(C(=O)O)cc2-c2ccccc2)c1OC, -0.169499341
1179, 1139120, Negativeisomerization, COc1cc(\N=N/c2ccc(C(=O)O)c(C#N)c2C(=O)O)ccc1C(=O)O, -1.502119539
1180, 1138378, Negativeisomerization, O=C(O)c1cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)cc(C(=O)O)c1C(=O)O, -0.650377869
1181, 200374, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cccc(-c3ccccc3)c2-c2ccccc2)c1C, -2.210593585
