,train_losses,valid_losses
274,{'mean_absolute_error': 0.986793722958855},{'mean_absolute_error': 1.273916534206415}
275,{'mean_absolute_error': 1.0062929163584051},{'mean_absolute_error': 1.2987717237576186}
276,{'mean_absolute_error': 1.0277258167016783},{'mean_absolute_error': 1.254735888215798}
277,{'mean_absolute_error': 0.9750130758348874},{'mean_absolute_error': 1.257933408198599}
278,{'mean_absolute_error': 0.9734276824062743},{'mean_absolute_error': 1.2745016254659884}
279,{'mean_absolute_error': 1.00008039463963},{'mean_absolute_error': 1.3029355543276926}
280,{'mean_absolute_error': 0.9899808048866771},{'mean_absolute_error': 1.2842285075283464}
281,{'mean_absolute_error': 0.9748137947117459},{'mean_absolute_error': 1.2862114933177358}
282,{'mean_absolute_error': 0.9732394860799186},{'mean_absolute_error': 1.3056937680229692}
283,{'mean_absolute_error': 0.9889853498237764},{'mean_absolute_error': 1.2752148564870276}
284,{'mean_absolute_error': 0.9770851625393046},{'mean_absolute_error': 1.2709738740044383}
285,{'mean_absolute_error': 0.9662159031838413},{'mean_absolute_error': 1.2969222017474988}
286,{'mean_absolute_error': 0.9698602587144637},{'mean_absolute_error': 1.3499455566703713}
287,{'mean_absolute_error': 0.9719680157892836},{'mean_absolute_error': 1.3051860369639814}
288,{'mean_absolute_error': 1.094453686016915},{'mean_absolute_error': 1.341329463591049}
289,{'mean_absolute_error': 1.0559329164904419},{'mean_absolute_error': 1.4007669763301045}
290,{'mean_absolute_error': 0.9678341100315413},{'mean_absolute_error': 1.2902054222338302}
291,{'mean_absolute_error': 0.9764985728193526},{'mean_absolute_error': 1.280440897340676}
292,{'mean_absolute_error': 0.9744561890506519},{'mean_absolute_error': 1.321075455503879}
293,{'mean_absolute_error': 0.9640792827786326},{'mean_absolute_error': 1.2668832470721745}
294,{'mean_absolute_error': 0.9413587357050571},{'mean_absolute_error': 1.3086627720367698}
295,{'mean_absolute_error': 0.99551939263352},{'mean_absolute_error': 1.3261788358758466}
296,{'mean_absolute_error': 0.9459627511226105},{'mean_absolute_error': 1.3187777365686397}
297,{'mean_absolute_error': 0.9653965064330439},{'mean_absolute_error': 1.3380375120338355}
298,{'mean_absolute_error': 0.9523889865933378},{'mean_absolute_error': 1.3344415193346921}
299,{'mean_absolute_error': 0.9549089855627984},{'mean_absolute_error': 1.2889980170047703}
300,{'mean_absolute_error': 0.9458710157473257},{'mean_absolute_error': 1.3144323780114378}
301,{'mean_absolute_error': 0.9448756382385161},{'mean_absolute_error': 1.3509589776171518}
302,{'mean_absolute_error': 0.9612658182524787},{'mean_absolute_error': 1.306580908325489}
303,{'mean_absolute_error': 0.9659724544476127},{'mean_absolute_error': 1.280973390459929}
304,{'mean_absolute_error': 0.9584078084569156},{'mean_absolute_error': 1.2966528442478997}
305,{'mean_absolute_error': 0.9447934633353661},{'mean_absolute_error': 1.307628035850999}
306,{'mean_absolute_error': 0.9498031106454979},{'mean_absolute_error': 1.3120221219623196}
307,{'mean_absolute_error': 0.9259428239433369},{'mean_absolute_error': 1.333366657263937}
308,{'mean_absolute_error': 0.917230389460707},{'mean_absolute_error': 1.3223483957809228}
309,{'mean_absolute_error': 0.9505992388958339},{'mean_absolute_error': 1.3025848554415607}
310,{'mean_absolute_error': 1.0205809114461442},{'mean_absolute_error': 1.2889841154624282}
311,{'mean_absolute_error': 0.9261108771082043},{'mean_absolute_error': 1.3337035273498759}
